ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2014,,,,,
UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,
PR,41,18501,Pato Branco,"78,136",
PR,41,18600,Paula Freitas,"5,737",
PR,41,18709,Paulo Frontin,"7,256",
PR,41,18808,Peabiru,"14,116",
PR,41,18857,Perobal,"5,960",
PR,41,18907,Pérola,"10,852",
PR,41,19004,Pérola d'Oeste,"6,783",
PR,41,19103,Piên,"12,086",
PR,41,19152,Pinhais,"125,808",
PR,41,19251,Pinhal de São Bento,"2,732",
PR,41,19202,Pinhalão,"6,417",
PR,41,19301,Pinhão,"31,800",
PR,41,19400,Piraí do Sul,"24,786",
PR,41,19509,Piraquara,"102,798",
PR,41,19608,Pitanga,"32,626",
PR,41,19657,Pitangueiras,"3,039",
PR,41,19707,Planaltina do Paraná,"4,264",
PR,41,19806,Planalto,"13,944",
PR,41,19905,Ponta Grossa,"334,535",
PR,41,19954,Pontal do Paraná,"23,816",
PR,41,20002,Porecatu,"14,086",
PR,41,20101,Porto Amazonas,"4,755",
PR,41,20150,Porto Barreiro,"3,601",
PR,41,20200,Porto Rico,"2,606",
PR,41,20309,Porto Vitória,"4,141",
PR,41,20333,Prado Ferreira,"3,641",
PR,41,20358,Pranchita,"5,600",
PR,41,20408,Presidente Castelo Branco,"5,101",
PR,41,20507,Primeiro de Maio,"11,222",
PR,41,20606,Prudentópolis,"51,281",
PR,41,20655,Quarto Centenário,"4,855",
PR,41,20705,Quatiguá,"7,377",
PR,41,20804,Quatro Barras,"21,738",
PR,41,20853,Quatro Pontes,"3,981",
PR,41,20903,Quedas do Iguaçu,"32,693",
PR,41,21000,Querência do Norte,"12,210",
PR,41,21109,Quinta do Sol,"5,030",
PR,41,21208,Quitandinha,"18,257",
PR,41,21257,Ramilândia,"4,359",
PR,41,21307,Rancho Alegre,"4,004",
PR,41,21356,Rancho Alegre D'Oeste,"2,850",
PR,41,21406,Realeza,"16,978",
PR,41,21505,Rebouças,"14,812",
PR,41,21604,Renascença,"6,986",
PR,41,21703,Reserva,"26,397",
PR,41,21752,Reserva do Iguaçu,"7,757",
PR,41,21802,Ribeirão Claro,"10,952",
PR,41,21901,Ribeirão do Pinhal,"13,692",
PR,41,22008,Rio Azul,"14,913",
PR,41,22107,Rio Bom,"3,372",
PR,41,22156,Rio Bonito do Iguaçu,"13,532",
PR,41,22172,Rio Branco do Ivaí,"4,072",
PR,41,22206,Rio Branco do Sul,"32,092",
PR,41,22305,Rio Negro,"33,157",
PR,41,22404,Rolândia,"62,590",
PR,41,22503,Roncador,"11,212",
PR,41,22602,Rondon,"9,441",
PR,41,22651,Rosário do Ivaí,"5,437",
PR,41,22701,Sabáudia,"6,524",
PR,41,22800,Salgado Filho,"4,213",
PR,41,22909,Salto do Itararé,"5,223",
PR,41,23006,Salto do Lontra,"14,450",
PR,41,23105,Santa Amélia,"3,726",
PR,41,23204,Santa Cecília do Pavão,"3,625",
PR,41,23303,Santa Cruz de Monte Castelo,"8,194",
PR,41,23402,Santa Fé,"11,297",
PR,41,23501,Santa Helena,"25,159",
PR,41,23600,Santa Inês,"1,784",
PR,41,23709,Santa Isabel do Ivaí,"8,915",
PR,41,23808,Santa Izabel do Oeste,"14,039",
PR,41,23824,Santa Lúcia,"3,986",
PR,41,23857,Santa Maria do Oeste,"11,159",
PR,41,23907,Santa Mariana,"12,496",
PR,41,23956,Santa Mônica,"3,815",
PR,41,24020,Santa Tereza do Oeste,"10,528",
PR,41,24053,Santa Terezinha de Itaipu,"22,353",
PR,41,24004,Santana do Itararé,"5,291",
PR,41,24103,Santo Antônio da Platina,"45,031",
PR,41,24202,Santo Antônio do Caiuá,"2,765",
PR,41,24301,Santo Antônio do Paraíso,"2,359",
PR,41,24400,Santo Antônio do Sudoeste,"19,855",
PR,41,24509,Santo Inácio,"5,468",
PR,41,24608,São Carlos do Ivaí,"6,713",
PR,41,24707,São Jerônimo da Serra,"11,570",
PR,41,24806,São João,"10,743",
PR,41,24905,São João do Caiuá,"6,044",
PR,41,25001,São João do Ivaí,"11,342",
PR,41,25100,São João do Triunfo,"14,583",
PR,41,25308,São Jorge do Ivaí,"5,673",
PR,41,25357,São Jorge do Patrocínio,"6,051",
PR,41,25209,São Jorge d'Oeste,"9,307",
PR,41,25407,São José da Boa Vista,"6,567",
PR,41,25456,São José das Palmeiras,"3,864",
PR,41,25506,São José dos Pinhais,"292,934",
PR,41,25555,São Manoel do Paraná,"2,175",
PR,41,25605,São Mateus do Sul,"44,179",
PR,41,25704,São Miguel do Iguaçu,"27,061",
PR,41,25753,São Pedro do Iguaçu,"6,440",
PR,41,25803,São Pedro do Ivaí,"10,733",
PR,41,25902,São Pedro do Paraná,"2,490",
PR,41,26009,São Sebastião da Amoreira,"8,935",
PR,41,26108,São Tomé,"5,626",
PR,41,26207,Sapopema,"6,910",
PR,41,26256,Sarandi,"89,388",
PR,41,26272,Saudade do Iguaçu,"5,333",
PR,41,26306,Sengés,"19,229",
PR,41,26355,Serranópolis do Iguaçu,"4,659",
PR,41,26405,Sertaneja,"5,771",
PR,41,26504,Sertanópolis,"16,315",
PR,41,26603,Siqueira Campos,"19,881",
PR,41,26652,Sulina,"3,329",
PR,41,26678,Tamarana,"13,518",
PR,41,26702,Tamboara,"4,954",
PR,41,26801,Tapejara,"15,572",
PR,41,26900,Tapira,"5,878",
PR,41,27007,Teixeira Soares,"11,321",
PR,41,27106,Telêmaco Borba,"75,054",
PR,41,27205,Terra Boa,"16,674",
PR,41,27304,Terra Rica,"16,197",
PR,41,27403,Terra Roxa,"17,461",
PR,41,27502,Tibagi,"20,283",
PR,41,27601,Tijucas do Sul,"15,776",
PR,41,27700,Toledo,"130,295",
PR,41,27809,Tomazina,"8,696",
PR,41,27858,Três Barras do Paraná,"12,212",
PR,41,27882,Tunas do Paraná,"7,347",
PR,41,27908,Tuneiras do Oeste,"8,873",
PR,41,27957,Tupãssi,"8,252",
PR,41,27965,Turvo,"13,860",
PR,41,28005,Ubiratã,"21,916",
PR,41,28104,Umuarama,"107,319",
PR,41,28203,União da Vitória,"55,874",
PR,41,28302,Uniflor,"2,581",
PR,41,28401,Uraí,"11,711",
PR,41,28534,Ventania,"10,934",
PR,41,28559,Vera Cruz do Oeste,"9,038",
PR,41,28609,Verê,"7,853",
PR,41,28658,Virmond,"4,080",
PR,41,28708,Vitorino,"6,801",
PR,41,28500,Wenceslau Braz,"19,843",
PR,41,28807,Xambrê,"6,047",
SC,42,00051,Abdon Batista,"2,643",
SC,42,00101,Abelardo Luz,"17,651",
SC,42,00200,Agrolândia,"10,115",
SC,42,00309,Agronômica,"5,239",
SC,42,00408,Água Doce,"7,121",
SC,42,00507,Águas de Chapecó,"6,346",
SC,42,00556,Águas Frias,"2,419",
SC,42,00606,Águas Mornas,"6,020",
SC,42,00705,Alfredo Wagner,"9,794",
SC,42,00754,Alto Bela Vista,"1,997",
SC,42,00804,Anchieta,"6,066",
SC,42,00903,Angelina,"5,109",
SC,42,01000,Anita Garibaldi,"8,055",
SC,42,01109,Anitápolis,"3,256",
SC,42,01208,Antônio Carlos,"8,012",
SC,42,01257,Apiúna,"10,211",
SC,42,01273,Arabutã,"4,273",
SC,42,01307,Araquari,"31,030",
SC,42,01406,Araranguá,"65,090",
SC,42,01505,Armazém,"8,251",
SC,42,01604,Arroio Trinta,"3,563",
SC,42,01653,Arvoredo,"2,276",
SC,42,01703,Ascurra,"7,732",
SC,42,01802,Atalanta,"3,296",
SC,42,01901,Aurora,"5,668",
SC,42,01950,Balneário Arroio do Silva,"11,248",
SC,42,02057,Balneário Barra do Sul,"9,580",
SC,42,02008,Balneário Camboriú,"124,557",
SC,42,02073,Balneário Gaivota,"9,551",
SC,42,12809,Balneário Piçarras,"19,976",
SC,42,02081,Bandeirante,"2,836",
SC,42,02099,Barra Bonita,"1,815",
SC,42,02107,Barra Velha,"25,662",
SC,42,02131,Bela Vista do Toldo,"6,219",
SC,42,02156,Belmonte,"2,696",
SC,42,02206,Benedito Novo,"11,037",
SC,42,02305,Biguaçu,"63,440",
SC,42,02404,Blumenau,"334,002",
SC,42,02438,Bocaina do Sul,"3,408",
SC,42,02503,Bom Jardim da Serra,"4,598",
SC,42,02537,Bom Jesus,"2,771",
SC,42,02578,Bom Jesus do Oeste,"2,158",
SC,42,02602,Bom Retiro,"9,498",
SC,42,02453,Bombinhas,"16,897",
SC,42,02701,Botuverá,"4,864",
SC,42,02800,Braço do Norte,"31,319",
SC,42,02859,Braço do Trombudo,"3,627",
SC,42,02875,Brunópolis,"2,690",
SC,42,02909,Brusque,"119,719",
SC,42,03006,Caçador,"75,048",
SC,42,03105,Caibi,"6,259",
SC,42,03154,Calmon,"3,407",
SC,42,03204,Camboriú,"72,261",
SC,42,03303,Campo Alegre,"11,982",
SC,42,03402,Campo Belo do Sul,"7,358",
SC,42,03501,Campo Erê,"9,098",
SC,42,03600,Campos Novos,"34,721",
SC,42,03709,Canelinha,"11,452",
SC,42,03808,Canoinhas,"54,079",
SC,42,03253,Capão Alto,"2,682",
SC,42,03907,Capinzal,"21,928",
SC,42,03956,Capivari de Baixo,"23,342",
SC,42,04004,Catanduvas,"10,244",
SC,42,04103,Caxambu do Sul,"4,118",
SC,42,04152,Celso Ramos,"2,784",
SC,42,04178,Cerro Negro,"3,417",
SC,42,04194,Chapadão do Lageado,"2,892",
SC,42,04202,Chapecó,"202,009",
SC,42,04251,Cocal do Sul,"16,009",
SC,42,04301,Concórdia,"72,073",
SC,42,04350,Cordilheira Alta,"4,114",
SC,42,04400,Coronel Freitas,"10,236",
SC,42,04459,Coronel Martins,"2,527",
SC,42,04558,Correia Pinto,"14,063",
SC,42,04509,Corupá,"14,925",
SC,42,04608,Criciúma,"204,667",
SC,42,04707,Cunha Porã,"10,944",
SC,42,04756,Cunhataí,"1,937",
SC,42,04806,Curitibanos,"39,061",
SC,42,04905,Descanso,"8,558",
SC,42,05001,Dionísio Cerqueira,"15,283",
SC,42,05100,Dona Emma,"3,955",
SC,42,05159,Doutor Pedrinho,"3,883",
SC,42,05175,Entre Rios,"3,135",
SC,42,05191,Ermo,"2,079",
SC,42,05209,Erval Velho,"4,456",
SC,42,05308,Faxinal dos Guedes,"10,784",
SC,42,05357,Flor do Sertão,"1,603",
SC,42,05407,Florianópolis,"461,524",
SC,42,05431,Formosa do Sul,"2,589",
SC,42,05456,Forquilhinha,"24,694",
SC,42,05506,Fraiburgo,"35,781",
SC,42,05555,Frei Rogério,"2,301",
SC,42,05605,Galvão,"3,297",
SC,42,05704,Garopaba,"20,545",
SC,42,05803,Garuva,"16,435",
SC,42,05902,Gaspar,"63,826",
SC,42,06009,Governador Celso Ramos,"13,801",
SC,42,06108,Grão Pará,"6,448",
SC,42,06207,Gravatal,"11,148",
SC,42,06306,Guabiruba,"21,046",
SC,42,06405,Guaraciaba,"10,433",
SC,42,06504,Guaramirim,"39,869",
SC,42,06603,Guarujá do Sul,"5,076",
SC,42,06652,Guatambú,"4,743",
SC,42,06702,Herval d'Oeste,"22,083",
SC,42,06751,Ibiam,"1,971",
SC,42,06801,Ibicaré,"3,336",
SC,42,06900,Ibirama,"18,255",
SC,42,07007,Içara,"52,284",
SC,42,07106,Ilhota,"13,309",
SC,42,07205,Imaruí,"11,117",
SC,42,07304,Imbituba,"42,708",
SC,42,07403,Imbuia,"5,993",
SC,42,07502,Indaial,"61,968",
SC,42,07577,Iomerê,"2,861",
SC,42,07601,Ipira,"4,675",
SC,42,07650,Iporã do Oeste,"8,769",
SC,42,07684,Ipuaçu,"7,193",
SC,42,07700,Ipumirim,"7,467",
SC,42,07759,Iraceminha,"4,175",
SC,42,07809,Irani,"10,033",
SC,42,07858,Irati,"2,046",
SC,42,07908,Irineópolis,"10,916",
SC,42,08005,Itá,"6,383",
SC,42,08104,Itaiópolis,"21,139",
SC,42,08203,Itajaí,"201,557",
SC,42,08302,Itapema,"55,016",
SC,42,08401,Itapiranga,"16,253",
SC,42,08450,Itapoá,"17,521",
SC,42,08500,Ituporanga,"23,777",
SC,42,08609,Jaborá,"4,040",
SC,42,08708,Jacinto Machado,"10,642",
SC,42,08807,Jaguaruna,"18,704",
SC,42,08906,Jaraguá do Sul,"160,143",
SC,42,08955,Jardinópolis,"1,697",
SC,42,09003,Joaçaba,"28,705",
SC,42,09102,Joinville,"554,601",
SC,42,09151,José Boiteux,"4,850",
SC,42,09177,Jupiá,"2,150",
SC,42,09201,Lacerdópolis,"2,244",
SC,42,09300,Lages,"158,846",
SC,42,09409,Laguna,"44,316",
SC,42,09458,Lajeado Grande,"1,479",
SC,42,09508,Laurentino,"6,500",
SC,42,09607,Lauro Muller,"14,919",
SC,42,09706,Lebon Régis,"12,091",
SC,42,09805,Leoberto Leal,"3,258",
SC,42,09854,Lindóia do Sul,"4,659",
SC,42,09904,Lontras,"11,200",
SC,42,10001,Luiz Alves,"11,653",
SC,42,10035,Luzerna,"5,700",
SC,42,10050,Macieira,"1,823",
SC,42,10100,Mafra,"55,012",
SC,42,10209,Major Gercino,"3,389",
SC,42,10308,Major Vieira,"7,841",
SC,42,10407,Maracajá,"6,873",
SC,42,10506,Maravilha,"23,975",
SC,42,10555,Marema,"2,046",
SC,42,10605,Massaranduba,"15,806",
SC,42,10704,Matos Costa,"2,729",
SC,42,10803,Meleiro,"7,076",
SC,42,10852,Mirim Doce,"2,450",
SC,42,10902,Modelo,"4,158",
SC,42,11009,Mondaí,"11,034",
SC,42,11058,Monte Carlo,"9,650",
SC,42,11108,Monte Castelo,"8,476",
SC,42,11207,Morro da Fumaça,"17,052",
SC,42,11256,Morro Grande,"2,925",
SC,42,11306,Navegantes,"70,565",
SC,42,11405,Nova Erechim,"4,654",
SC,42,11454,Nova Itaberaba,"4,338",
SC,42,11504,Nova Trento,"13,379",
SC,42,11603,Nova Veneza,"14,285",
SC,42,11652,Novo Horizonte,"2,643",
SC,42,11702,Orleans,"22,311",
SC,42,11751,Otacílio Costa,"17,593",
SC,42,11801,Ouro,"7,418",
SC,42,11850,Ouro Verde,"2,272",
SC,42,11876,Paial,"1,668",
SC,42,11892,Painel,"2,383",
SC,42,11900,Palhoça,"154,244",
SC,42,12007,Palma Sola,"7,699",
SC,42,12056,Palmeira,"2,512",
SC,42,12106,Palmitos,"16,266",
SC,42,12205,Papanduva,"18,681",
SC,42,12239,Paraíso,"3,838",
SC,42,12254,Passo de Torres,"7,681",
SC,42,12270,Passos Maia,"4,351",
SC,42,12304,Paulo Lopes,"7,124",
SC,42,12403,Pedras Grandes,"4,089",
SC,42,12502,Penha,"28,718",
SC,42,12601,Peritiba,"2,931",
SC,42,12650,Pescaria Brava,"9,761",
SC,42,12700,Petrolândia,"6,110",
SC,42,12908,Pinhalzinho,"18,284",
SC,42,13005,Pinheiro Preto,"3,353",
SC,42,13104,Piratuba,"4,424",
SC,42,13153,Planalto Alegre,"2,782",
SC,42,13203,Pomerode,"30,598",
SC,42,13302,Ponte Alta,"4,855",
SC,42,13351,Ponte Alta do Norte,"3,389",
SC,42,13401,Ponte Serrada,"11,405",
SC,42,13500,Porto Belo,"18,630",
SC,42,13609,Porto União,"34,717",
SC,42,13708,Pouso Redondo,"16,154",
SC,42,13807,Praia Grande,"7,374",
SC,42,13906,Presidente Castello Branco,"1,670",
SC,42,14003,Presidente Getúlio,"16,210",
SC,42,14102,Presidente Nereu,"2,312",
SC,42,14151,Princesa,"2,862",
SC,42,14201,Quilombo,"10,201",
SC,42,14300,Rancho Queimado,"2,838",
SC,42,14409,Rio das Antas,"6,245",
SC,42,14508,Rio do Campo,"6,149",
SC,42,14607,Rio do Oeste,"7,355",
SC,42,14805,Rio do Sul,"66,251",
SC,42,14706,Rio dos Cedros,"11,019",
SC,42,14904,Rio Fortuna,"4,569",
SC,42,15000,Rio Negrinho,"41,386",
SC,42,15059,Rio Rufino,"2,484",
SC,42,15075,Riqueza,"4,775",
SC,42,15109,Rodeio,"11,325",
SC,42,15208,Romelândia,"5,320",
SC,42,15307,Salete,"7,573",
SC,42,15356,Saltinho,"3,923",
SC,42,15406,Salto Veloso,"4,536",
SC,42,15455,Sangão,"11,532",
SC,42,15505,Santa Cecília,"16,413",
SC,42,15554,Santa Helena,"2,331",
SC,42,15604,Santa Rosa de Lima,"2,122",
SC,42,15653,Santa Rosa do Sul,"8,285",
SC,42,15679,Santa Terezinha,"8,873",
SC,42,15687,Santa Terezinha do Progresso,"2,720",
SC,42,15695,Santiago do Sul,"1,389",
SC,42,15703,Santo Amaro da Imperatriz,"21,572",
SC,42,15802,São Bento do Sul,"79,971",
SC,42,15752,São Bernardino,"2,593",
SC,42,15901,São Bonifácio,"2,966",
SC,42,16008,São Carlos,"10,849",
SC,42,16057,São Cristovão do Sul,"5,308",
SC,42,16107,São Domingos,"9,523",
SC,42,16206,São Francisco do Sul,"47,547",
SC,42,16305,São João Batista,"31,534",
SC,42,16354,São João do Itaperiú,"3,606",
SC,42,16255,São João do Oeste,"6,235",
SC,42,16404,São João do Sul,"7,205",
SC,42,16503,São Joaquim,"26,045",
SC,42,16602,São José,"228,561",
SC,42,16701,São José do Cedro,"13,902",
SC,42,16800,São José do Cerrito,"8,941",
SC,42,16909,São Lourenço do Oeste,"23,017",
SC,42,17006,São Ludgero,"12,192",
SC,42,17105,São Martinho,"3,232",
SC,42,17154,São Miguel da Boa Vista,"1,885",
SC,42,17204,São Miguel do Oeste,"38,575",
SC,42,17253,São Pedro de Alcântara,"5,256",
SC,42,17303,Saudades,"9,454",
SC,42,17402,Schroeder,"18,186",
SC,42,17501,Seara,"17,395",
SC,42,17550,Serra Alta,"3,317",
SC,42,17600,Siderópolis,"13,593",
SC,42,17709,Sombrio,"28,589",
SC,42,17758,Sul Brasil,"2,661",
SC,42,17808,Taió,"17,959",
SC,42,17907,Tangará,"8,767",
SC,42,17956,Tigrinhos,"1,733",
SC,42,18004,Tijucas,"34,628",
SC,42,18103,Timbé do Sul,"5,385",
SC,42,18202,Timbó,"40,515",
SC,42,18251,Timbó Grande,"7,563",
SC,42,18301,Três Barras,"18,843",
SC,42,18350,Treviso,"3,746",
SC,42,18400,Treze de Maio,"7,052",
SC,42,18509,Treze Tílias,"7,082",
SC,42,18608,Trombudo Central,"6,979",
SC,42,18707,Tubarão,"102,087",
SC,42,18756,Tunápolis,"4,644",
SC,42,18806,Turvo,"12,452",
SC,42,18855,União do Oeste,"2,751",
SC,42,18905,Urubici,"11,058",
SC,42,18954,Urupema,"2,502",
SC,42,19002,Urussanga,"20,915",
SC,42,19101,Vargeão,"3,590",
SC,42,19150,Vargem,"2,674",
SC,42,19176,Vargem Bonita,"4,713",
SC,42,19200,Vidal Ramos,"6,372",
SC,42,19309,Videira,"50,349",
SC,42,19358,Vitor Meireles,"5,156",
SC,42,19408,Witmarsum,"3,805",
SC,42,19507,Xanxerê,"47,679",
SC,42,19606,Xavantina,"4,095",
SC,42,19705,Xaxim,"27,336",
SC,42,19853,Zortéa,"3,190",
SC,42,20000,Balneário Rincão,"11,824",
RS,43,00034,Aceguá,"4,671",
RS,43,00059,Água Santa,"3,839",
RS,43,00109,Agudo,"17,140",
RS,43,00208,Ajuricaba,"7,403",
RS,43,00307,Alecrim,"6,935",
RS,43,00406,Alegrete,"78,768",
RS,43,00455,Alegria,"4,188",
RS,43,00471,Almirante Tamandaré do Sul,"2,098",
RS,43,00505,Alpestre,"7,752",
RS,43,00554,Alto Alegre,"1,841",
RS,43,00570,Alto Feliz,"3,017",
RS,43,00604,Alvorada,"205,683",
RS,43,00638,Amaral Ferrador,"6,737",
RS,43,00646,Ametista do Sul,"7,565",
RS,43,00661,André da Rocha,"1,286",
RS,43,00703,Anta Gorda,"6,228",
RS,43,00802,Antônio Prado,"13,274",
RS,43,00851,Arambaré,"3,769",
RS,43,00877,Araricá,"5,249",
RS,43,00901,Aratiba,"6,663",
RS,43,01008,Arroio do Meio,"19,923",
RS,43,01073,Arroio do Padre,"2,871",
RS,43,01057,Arroio do Sal,"8,641",
RS,43,01206,Arroio do Tigre,"13,277",
RS,43,01107,Arroio dos Ratos,"14,166",
RS,43,01305,Arroio Grande,"18,964",
RS,43,01404,Arvorezinha,"10,585",
RS,43,14548,Pinto Bandeira,"2,800",
RS,43,01503,Augusto Pestana,"7,175",
RS,43,01552,Áurea,"3,740",
RS,43,01602,Bagé,"121,500",
RS,43,01636,Balneário Pinhal,"12,106",
RS,43,01651,Barão,"6,035",
RS,43,01701,Barão de Cotegipe,"6,749",
RS,43,01750,Barão do Triunfo,"7,360",
RS,43,01859,Barra do Guarita,"3,226",
RS,43,01875,Barra do Quaraí,"4,189",
RS,43,01909,Barra do Ribeiro,"13,208",
RS,43,01925,Barra do Rio Azul,"1,972",
RS,43,01958,Barra Funda,"2,487",
RS,43,01800,Barracão,"5,491",
RS,43,02006,Barros Cassal,"11,480",
RS,43,02055,Benjamin Constant do Sul,"2,284",
RS,43,02105,Bento Gonçalves,"112,318",
RS,43,02154,Boa Vista das Missões,"2,171",
RS,43,02204,Boa Vista do Buricá,"6,808",
RS,43,02220,Boa Vista do Cadeado,"2,522",
RS,43,02238,Boa Vista do Incra,"2,549",
RS,43,02253,Boa Vista do Sul,"2,859",
RS,43,02303,Bom Jesus,"11,809",
RS,43,02352,Bom Princípio,"12,792",
RS,43,02378,Bom Progresso,"2,285",
RS,43,02402,Bom Retiro do Sul,"12,058",
RS,43,02451,Boqueirão do Leão,"7,911",
RS,43,02501,Bossoroca,"6,912",
RS,43,02584,Bozano,"2,243",
RS,43,02600,Braga,"3,711",
RS,43,02659,Brochier,"4,928",
RS,43,02709,Butiá,"21,163",
RS,43,02808,Caçapava do Sul,"34,665",
RS,43,02907,Cacequi,"13,757",
RS,43,03004,Cachoeira do Sul,"85,830",
RS,43,03103,Cachoeirinha,"125,246",
RS,43,03202,Cacique Doble,"5,068",
RS,43,03301,Caibaté,"5,066",
RS,43,03400,Caiçara,"5,125",
RS,43,03509,Camaquã,"65,628",
RS,43,03558,Camargo,"2,710",
RS,43,03608,Cambará do Sul,"6,703",
RS,43,03673,Campestre da Serra,"3,384",
RS,43,03707,Campina das Missões,"6,112",
RS,43,03806,Campinas do Sul,"5,653",
RS,43,03905,Campo Bom,"63,767",
RS,43,04002,Campo Novo,"5,338",
RS,43,04101,Campos Borges,"3,546",
RS,43,04200,Candelária,"31,407",
RS,43,04309,Cândido Godói,"6,631",
RS,43,04358,Candiota,"9,266",
RS,43,04408,Canela,"42,057",
RS,43,04507,Canguçu,"55,637",
RS,43,04606,Canoas,"339,979",
RS,43,04614,Canudos do Vale,"1,834",
RS,43,04622,Capão Bonito do Sul,"1,776",
RS,43,04630,Capão da Canoa,"46,467",
RS,43,04655,Capão do Cipó,"3,354",
RS,43,04663,Capão do Leão,"25,321",
RS,43,04689,Capela de Santana,"11,198",
RS,43,04697,Capitão,"2,749",
RS,43,04671,Capivari do Sul,"4,227",
RS,43,04713,Caraá,"7,804",
RS,43,04705,Carazinho,"61,875",
RS,43,04804,Carlos Barbosa,"27,279",
RS,43,04853,Carlos Gomes,"1,588",
RS,43,04903,Casca,"9,016",
RS,43,04952,Caseiros,"3,152",
RS,43,05009,Catuípe,"9,438",
RS,43,05108,Caxias do Sul,"470,223",
RS,43,05116,Centenário,"3,031",
RS,43,05124,Cerrito,"6,501",
RS,43,05132,Cerro Branco,"4,654",
RS,43,05157,Cerro Grande,"2,457",
RS,43,05173,Cerro Grande do Sul,"11,141",
RS,43,05207,Cerro Largo,"13,926",
RS,43,05306,Chapada,"9,622",
RS,43,05355,Charqueadas,"37,946",
RS,43,05371,Charrua,"3,518",
RS,43,05405,Chiapetta,"4,080",
RS,43,05439,Chuí,"6,320",
RS,43,05447,Chuvisca,"5,233",
RS,43,05454,Cidreira,"14,079",
RS,43,05504,Ciríaco,"5,017",
RS,43,05587,Colinas,"2,497",
RS,43,05603,Colorado,"3,546",
RS,43,05702,Condor,"6,804",
RS,43,05801,Constantina,"10,086",
RS,43,05835,Coqueiro Baixo,"1,564",
RS,43,05850,Coqueiros do Sul,"2,486",
RS,43,05871,Coronel Barros,"2,549",
RS,43,05900,Coronel Bicaco,"7,855",
RS,43,05934,Coronel Pilar,"1,747",
RS,43,05959,Cotiporã,"4,014",
RS,43,05975,Coxilha,"2,889",
RS,43,06007,Crissiumal,"14,315",
RS,43,06056,Cristal,"7,706",
RS,43,06072,Cristal do Sul,"2,916",
RS,43,06106,Cruz Alta,"63,946",
RS,43,06130,Cruzaltense,"2,115",
RS,43,06205,Cruzeiro do Sul,"12,122",
RS,43,06304,David Canabarro,"4,837",
RS,43,06320,Derrubadas,"3,173",
RS,43,06353,Dezesseis de Novembro,"2,823",
RS,43,06379,Dilermando de Aguiar,"3,140",
RS,43,06403,Dois Irmãos,"29,862",
RS,43,06429,Dois Irmãos das Missões,"2,183",
RS,43,06452,Dois Lajeados,"3,410",
RS,43,06502,Dom Feliciano,"15,103",
RS,43,06601,Dom Pedrito,"39,920",
RS,43,06551,Dom Pedro de Alcântara,"2,621",
RS,43,06700,Dona Francisca,"3,397",
RS,43,06734,Doutor Maurício Cardoso,"5,249",
RS,43,06759,Doutor Ricardo,"2,079",
RS,43,06767,Eldorado do Sul,"37,366",
RS,43,06809,Encantado,"21,750",
RS,43,06908,Encruzilhada do Sul,"25,647",
RS,43,06924,Engenho Velho,"1,428",
RS,43,06957,Entre Rios do Sul,"3,088",
RS,43,06932,Entre-Ijuís,"9,068",
RS,43,06973,Erebango,"3,064",
RS,43,07005,Erechim,"101,752",
RS,43,07054,Ernestina,"3,202",
RS,43,07203,Erval Grande,"5,227",
RS,43,07302,Erval Seco,"7,834",
RS,43,07401,Esmeralda,"3,294",
RS,43,07450,Esperança do Sul,"3,268",
RS,43,07500,Espumoso,"15,790",
RS,43,07559,Estação,"6,173",
RS,43,07609,Estância Velha,"45,986",
RS,43,07708,Esteio,"83,846",
RS,43,07807,Estrela,"32,535",
RS,43,07815,Estrela Velha,"3,743",
RS,43,07831,Eugênio de Castro,"2,769",
RS,43,07864,Fagundes Varela,"2,699",
RS,43,07906,Farroupilha,"68,030",
RS,43,08003,Faxinal do Soturno,"6,870",
RS,43,08052,Faxinalzinho,"2,570",
RS,43,08078,Fazenda Vilanova,"4,048",
RS,43,08102,Feliz,"13,068",
RS,43,08201,Flores da Cunha,"28,974",
RS,43,08250,Floriano Peixoto,"2,004",
RS,43,08300,Fontoura Xavier,"10,916",
RS,43,08409,Formigueiro,"7,119",
RS,43,08433,Forquetinha,"2,532",
RS,43,08458,Fortaleza dos Valos,"4,636",
RS,43,08508,Frederico Westphalen,"30,409",
RS,43,08607,Garibaldi,"32,862",
RS,43,08656,Garruchos,"3,239",
RS,43,08706,Gaurama,"5,940",
RS,43,08805,General Câmara,"8,679",
RS,43,08854,Gentil,"1,714",
RS,43,08904,Getúlio Vargas,"16,647",
RS,43,09001,Giruá,"17,269",
RS,43,09050,Glorinha,"7,443",
RS,43,09100,Gramado,"34,365",
RS,43,09126,Gramado dos Loureiros,"2,282",
RS,43,09159,Gramado Xavier,"4,190",
RS,43,09209,Gravataí,"270,689",
RS,43,09258,Guabiju,"1,618",
RS,43,09308,Guaíba,"98,864",
RS,43,09407,Guaporé,"24,331",
RS,43,09506,Guarani das Missões,"8,187",
RS,43,09555,Harmonia,"4,557",
RS,43,07104,Herval,"6,972",
RS,43,09571,Herveiras,"3,060",
RS,43,09605,Horizontina,"19,174",
RS,43,09654,Hulha Negra,"6,434",
RS,43,09704,Humaitá,"5,019",
RS,43,09753,Ibarama,"4,517",
RS,43,09803,Ibiaçá,"4,848",
